Time,sensor_m_flow.m_flow,sensor_m_flow6.m_flow,sensor_m_flow3.m_flow,sensor_m_flow4.m_flow
10310,0,6.8248629381332408e-23,0.88681137561798096,-0.88681137561798096
10320,0,2.7549896535932144e-21,0.88367033004760742,-0.88367033004760742
10330,0,-8.1692592565613386e-23,0.88052934408187866,-0.88052934408187866
10340,0,-8.7793807899402936e-21,0.87738829851150513,-0.87738829851150513
10350,0,-1.3118053770499595e-20,0.87424731254577637,-0.87424731254577637
10360,0,6.8786368723606432e-22,0.87110626697540283,-0.87110626697540283
10370,0,1.8015785330664671e-20,0.86796528100967407,-0.86796528100967407
10380,0,1.7426062099464048e-21,0.86482423543930054,-0.86482423543930054
10390,0,-5.2249622717864923e-21,0.86168324947357178,-0.86168324947357178
10400,0,3.9667733041696708e-21,0.85854226350784302,-0.85854226350784302
10410,0,1.4982692546811013e-22,0.85540121793746948,-0.85540121793746948
10420,0,8.6324625271583654e-21,0.85226023197174072,-0.85226023197174072
10430,0,2.2461477630250505e-21,0.84911924600601196,-0.84911924600601196
10440,0,1.1436423857954133e-20,0.8459782600402832,-0.8459782600402832
10450,0,4.2762914454692993e-20,0.84283727407455444,-0.84283727407455444
10460,0,3.4385061189694004e-20,0.83969628810882568,-0.83969628810882568
10470,0,6.4255887583956429e-20,0.83655530214309692,-0.83655530214309692
10480,0,1.352917061287412e-20,0.83341431617736816,-0.83341431617736816
10490,0,-9.1807192911869327e-21,0.8302733302116394,-0.8302733302116394
10500,0,1.8238623667939265e-21,0.82713234424591064,-0.82713234424591064
10510,0,-8.110444816693936e-22,0.82399135828018188,-0.82399135828018188
10520,0,1.3753649780831574e-22,0.82085037231445313,-0.82085037231445313
10530,0,1.2535876208427578e-23,0.81770938634872437,-0.81770938634872437
10540,0,-3.0493361493333035e-23,0.81456845998764038,-0.81456845998764038
10550,0,1.8022245243197766e-23,0.81142747402191162,-0.81142747402191162
10560,0,-1.3351754810791504e-23,0.80828648805618286,-0.80828648805618286
10570,0,-2.9738924111433153e-24,0.80514556169509888,-0.80514556169509888
10580,0,1.616764804616514e-24,0.80200457572937012,-0.80200457572937012
10590,0,1.6814848268254957e-24,0.79886358976364136,-0.79886358976364136
10600,0,-1.515000170121193e-24,0.79572266340255737,-0.79572266340255737
10610,0,-6.5532839833818151e-25,0.79258167743682861,-0.79258167743682861
10620,0,2.0785168440938074e-25,0.78944075107574463,-0.78944075107574463
10630,0,1.4899003910540972e-25,0.78629982471466064,-0.78629982471466064
10640,0,-1.865971215431232e-25,0.78315883874893188,-0.78315883874893188
10650,0,1.2789535307643961e-26,0.7800179123878479,-0.7800179123878479
10660,0,1.8580299745655017e-26,0.77687698602676392,-0.77687698602676392
10670,0,-1.4795357645571472e-22,0.77373600006103516,-0.77373600006103516
10680,0,5.0900996211718668e-22,0.77059507369995117,-0.77059507369995117
10690,0,6.3751376274700664e-22,0.76745414733886719,-0.76745414733886719
10700,0,2.0436676159294801e-22,0.7643132209777832,-0.7643132209777832
10710,0,2.2193034890635398e-23,0.76117229461669922,-0.76117229461669922
10720,0,-4.9103606300342629e-23,0.75803136825561523,-0.75803136825561523
10730,0,-8.0549312232894678e-23,0.75489044189453125,-0.75489044189453125
10740,0,-6.4059165818546384e-24,0.75174951553344727,-0.75174951553344727
10750,0,1.3340546675050124e-23,0.74860858917236328,-0.74860858917236328
10760,0,-4.4235876186943052e-24,0.7454676628112793,-0.7454676628112793
10770,0,-8.7516879635465857e-25,0.74232673645019531,-0.74232673645019531
10780,0,3.6269129969032727e-25,0.73918581008911133,-0.73918581008911133
10790,0,-8.97614810358736e-26,0.73604488372802734,-0.73604488372802734
10800,0,3.7715883612875761e-26,0.73290401697158813,-0.73290401697158813
10800,0,3.7715883612875761e-26,0.73290401697158813,-0.73290401697158813
10810,0,-3.6771987782443799e-20,0.72976309061050415,-0.72976309061050415
10820,0,-8.7414714417402865e-22,0.72662216424942017,-0.72662216424942017
10830,0,-4.297216913729421e-23,0.72348129749298096,-0.72348129749298096
10840,0,1.8343344763780737e-22,0.72034037113189697,-0.72034037113189697
10850,0,6.4046675310517477e-22,0.71719944477081299,-0.71719944477081299
10860,0,3.50482115434655e-22,0.71405857801437378,-0.71405857801437378
10870,0,1.0823268807295805e-22,0.71091765165328979,-0.71091765165328979
10880,0,7.8392516030922498e-24,0.70777678489685059,-0.70777678489685059
10890,0,-3.9789705452684533e-23,0.70463591814041138,-0.70463591814041138
10900,0,-3.9767554238465927e-23,0.70149499177932739,-0.70149499177932739
10910,0,1.2381627553502636e-22,0.69835412502288818,-0.69835412502288818
10920,0,5.2809625608150456e-22,0.6952131986618042,-0.6952131986618042
10930,0,1.4085949800982362e-21,0.69207233190536499,-0.69207233190536499
10940,0,8.42727003645693e-22,0.68893146514892578,-0.68893146514892578
10950,0,-1.8834468358790207e-21,0.68579059839248657,-0.68579059839248657
10960,0,-4.5041910941169524e-21,0.68264967203140259,-0.68264967203140259
10970,0,-3.5045033380650546e-21,0.67950880527496338,-0.67950880527496338
10980,0,-2.3751804664928285e-21,0.67636793851852417,-0.67636793851852417
10990,0,-3.0439945638847731e-21,0.67322707176208496,-0.67322707176208496
11000,0,5.6070228805321534e-22,0.67008620500564575,-0.67008620500564575
11010,0,7.2366444179085191e-22,0.66694533824920654,-0.66694533824920654
11020,0,-1.6746171536682136e-22,0.66380447149276733,-0.66380447149276733
11030,0,-1.4532466593462949e-23,0.66066360473632813,-0.66066360473632813
11040,0,2.3625024115168703e-23,0.65752273797988892,-0.65752273797988892
11050,0,-1.1615796969093008e-23,0.65438193082809448,-0.65438193082809448
11060,0,2.8656326903848571e-24,0.65124106407165527,-0.65124106407165527
11070,0,2.9667672222321328e-24,0.64810019731521606,-0.64810019731521606
11080,0,-1.372832742466007e-24,0.64495933055877686,-0.64495933055877686
11090,0,2.7699388828970842e-25,0.64181846380233765,-0.64181846380233765
11100,0,-2.083818742739057e-22,0.63867765665054321,-0.63867765665054321
11110,0,-2.444330019204134e-21,0.635536789894104,-0.635536789894104
11120,0,-1.2165224705627511e-21,0.63239592313766479,-0.63239592313766479
11130,0,9.8012889275349672e-21,0.62925511598587036,-0.62925511598587036
11140,0,2.8057969608972967e-20,0.62611424922943115,-0.62611424922943115
11150,0,1.7104072352504979e-20,0.62297344207763672,-0.62297344207763672
11160,0,-6.7493454730030506e-21,0.61983257532119751,-0.61983257532119751
11170,0,-3.0356029215835863e-20,0.61669176816940308,-0.61669176816940308
11180,0,-4.0535242748079531e-20,0.61355090141296387,-0.61355090141296387
11190,0,-1.4148943764765145e-20,0.61041009426116943,-0.61041009426116943
11200,0,4.6950630204635635e-21,0.607269287109375,-0.607269287109375
11210,0,9.1274743860152332e-21,0.60412842035293579,-0.60412842035293579
11220,0,-3.4297186174307316e-21,0.60098761320114136,-0.60098761320114136
11230,0,-2.5533894208839892e-20,0.59784680604934692,-0.59784680604934692
11240,0,-4.0111797360286272e-21,0.59470593929290771,-0.59470593929290771
11250,0,3.7338503104466054e-20,0.59156513214111328,-0.59156513214111328
11260,0,6.009284911969043e-20,0.58842432498931885,-0.58842432498931885
11270,0,2.4663107283955968e-20,0.58528351783752441,-0.58528351783752441
11280,0,-3.4242614872098691e-20,0.58214271068572998,-0.58214271068572998
11290,0,3.1992848395842112e-20,0.57900190353393555,-0.57900190353393555
11300,0,1.2972027311815576e-19,0.57586109638214111,-0.57586109638214111
11310,0,1.650467272372462e-19,0.57272028923034668,-0.57272028923034668
11320,0,1.2755448162994465e-19,0.56957948207855225,-0.56957948207855225
11330,0,1.8707996239760613e-19,0.56643867492675781,-0.56643867492675781
11340,0,3.1751208905634913e-19,0.56329786777496338,-0.56329786777496338
11347,0,4.3271782396603691e-19,0.56109929084777832,-0.56109929084777832
11347,0,4.3271782396603691e-19,0.56109929084777832,-0.56109929084777832
11350,0,9.6638276655999929e-20,0.56003296375274658,-0.56003296375274658
11360,0,4.4186469670676879e-22,0.5558168888092041,-0.5558168888092041
11370,0,2.1302358863821131e-23,0.55152440071105957,-0.55152440071105957
11380,0,1.0032715637660913e-23,0.54724615812301636,-0.54724615812301636
11390,0,-3.5454002855288637e-23,0.54296863079071045,-0.54296863079071045
11400,0,7.1528795066775518e-23,0.53869098424911499,-0.53869098424911499
11410,0,1.6511006421037234e-22,0.53441339731216431,-0.53441339731216431
11420,0,1.0790373938636813e-22,0.53013581037521362,-0.53013581037521362
11430,0,5.064912680863353e-23,0.52585822343826294,-0.52585822343826294
11440,0,1.5460539360350124e-23,0.52158063650131226,-0.52158063650131226
11450,0,-2.6617999071609314e-24,0.51730304956436157,-0.51730304956436157
11460,0,-8.736292948550745e-24,0.51302546262741089,-0.51302546262741089
11470,0,-7.7999671188731486e-24,0.50874787569046021,-0.50874787569046021
11480,0,-4.908478329028315e-24,0.5044703483581543,-0.5044703483581543
11490,0,-3.6830420773353647e-24,0.50019276142120361,-0.50019276142120361
11500,0,-2.74898895592571e-24,0.49591526389122009,-0.49591526389122009
11510,0,-1.9514509751777197e-24,0.4916377067565918,-0.4916377067565918
11520,0,-1.284227293945904e-24,0.48736017942428589,-0.48736017942428589
11530,0,-7.410937996880691e-25,0.48308265209197998,-0.48308265209197998
11540,0,-3.1580187587015281e-25,0.47880509495735168,-0.47880509495735168
11550,0,-2.0788801746296759e-27,0.47452756762504578,-0.47452756762504578
11560,0,2.0637179367713776e-25,0.47025004029273987,-0.47025004029273987
11570,0,3.1587090119935964e-25,0.46597251296043396,-0.46597251296043396
11580,0,3.3276319884521307e-25,0.46169498562812805,-0.46169498562812805
11590,0,2.6341751815514494e-25,0.45741745829582214,-0.45741745829582214
11600,0,1.1422681255696963e-25,0.45313996076583862,-0.45313996076583862
11610,0,-1.0839197821959913e-25,0.4488624632358551,-0.4488624632358551
11620,0,9.7624392697577111e-24,0.44458496570587158,-0.44458496570587158
11630,0,4.9099538933515309e-23,0.44030749797821045,-0.44030749797821045
11640,0,8.1183152503908899e-23,0.4360300600528717,-0.4360300600528717
11650,0,1.0549045610511601e-22,0.43175259232521057,-0.43175259232521057
11660,0,1.2149679728173588e-22,0.42747512459754944,-0.42747512459754944
11670,0,1.2867572182006021e-22,0.42319768667221069,-0.42319768667221069
11680,0,1.2649894534908059e-22,0.41892021894454956,-0.41892021894454956
11690,0,1.1443637858403747e-22,0.41464275121688843,-0.41464275121688843
11700,0,9.1956095771983948e-23,0.41036531329154968,-0.41036531329154968
11710,0,5.8524372557109205e-23,0.40608784556388855,-0.40608784556388855
11720,0,1.3605652848580508e-23,0.4018104076385498,-0.4018104076385498
11730,0,-4.3337427513629643e-23,0.39753293991088867,-0.39753293991088867
11740,0,-1.12844053380518e-22,0.39325550198554993,-0.39325550198554993
11750,0,-1.9545523344949418e-22,0.38897806406021118,-0.38897806406021118
11760,0,-9.9192600845502169e-23,0.38470068573951721,-0.38470068573951721
11770,0,-1.3434356436177197e-23,0.38042330741882324,-0.38042330741882324
11780,0,8.9517111402439728e-24,0.37614589929580688,-0.37614589929580688
11790,0,7.108334897942437e-24,0.37186849117279053,-0.37186849117279053
11800,0,-4.3939970517090125e-24,0.36759108304977417,-0.36759108304977417
11810,0,-3.9261055050216103e-24,0.3633137047290802,-0.3633137047290802
11820,0,5.5799417431952411e-24,0.35903629660606384,-0.35903629660606384
11830,0,-2.9131176302327636e-25,0.35475891828536987,-0.35475891828536987
11840,0,1.7006379258700027e-25,0.3504815399646759,-0.3504815399646759
11850,0,-2.8697413121723294e-26,0.34620419144630432,-0.34620419144630432
11860,0,1.2092347897403804e-26,0.34192681312561035,-0.34192681312561035
11870,0,-1.4275915268241554e-27,0.33764946460723877,-0.33764946460723877
11880,0,-2.333899684506784e-27,0.3333720862865448,-0.3333720862865448
11890,0,2.9454642938723679e-27,0.32909473776817322,-0.32909473776817322
11900,0,1.4987369197137754e-27,0.32481738924980164,-0.32481738924980164
11910,0,5.1162540824940803e-28,0.32054007053375244,-0.32054007053375244
11920,0,-7.0227506715187198e-29,0.31626272201538086,-0.31626272201538086
11930,0,-3.0137512696867769e-28,0.31198537349700928,-0.31198537349700928
11940,0,-2.3656674174569654e-28,0.30770805478096008,-0.30770805478096008
11950,0,6.9252203754287349e-29,0.30343073606491089,-0.30343073606491089
11960,0,3.1426320941527403e-28,0.29915341734886169,-0.29915341734886169
11970,0,2.3800507437641354e-28,0.29487612843513489,-0.29487612843513489
11980,0,1.7248464877886811e-28,0.29059880971908569,-0.29059880971908569
11990,0,1.1722200291755862e-28,0.28632152080535889,-0.28632152080535889
12000,0,7.1735407546614108e-29,0.28204423189163208,-0.28204423189163208
12010,0,3.5541357953496175e-29,0.27776691317558289,-0.27776691317558289
12020,0,8.1545649312023048e-30,0.27348962426185608,-0.27348962426185608
12030,0,-1.0912044469417726e-29,0.26921233534812927,-0.26921233534812927
12040,0,-2.2147323178079931e-29,0.26493504643440247,-0.26493504643440247
12050,0,-2.6041910123597187e-29,0.26065775752067566,-0.26065775752067566
12060,0,-2.3088222710715393e-29,0.25638046860694885,-0.25638046860694885
12070,0,-1.3780468104859236e-29,0.25210317969322205,-0.25210317969322205
12080,0,1.3853694632068004e-30,0.24782590568065643,-0.24782590568065643
12090,0,2.1911518635146788e-29,0.24354864656925201,-0.24354864656925201
12100,0,3.2524396158592105e-26,0.23927140235900879,-0.23927140235900879
12110,0,-4.7590850587408209e-26,0.23499417304992676,-0.23499417304992676
12120,0,-1.7700732162285233e-25,0.23071692883968353,-0.23071692883968353
12130,0,-2.744476425028813e-25,0.22643968462944031,-0.22643968462944031
12140,0,-2.5835248880175371e-25,0.22216244041919708,-0.22216244041919708
12150,0,-4.6880592275821485e-26,0.21788521111011505,-0.21788521111011505
12160,0,3.4617048157512308e-25,0.21360796689987183,-0.21360796689987183
12170,0,9.3732341824795826e-26,0.20933075249195099,-0.20933075249195099
12180,0,4.2674332003144607e-28,0.20505353808403015,-0.20505353808403015
12190,0,-2.6627842699851791e-26,0.20077630877494812,-0.20077630877494812
12200,0,-3.6484956496392764e-28,0.19649910926818848,-0.19649910926818848
12210,0,-1.9801590040252965e-24,0.19222189486026764,-0.19222189486026764
12220,0,-7.0341456852500217e-24,0.187944695353508,-0.187944695353508
12230,0,-3.6329700928006893e-26,0.18366749584674835,-0.18366749584674835
12240,0,-2.9034686210630264e-27,0.17939029633998871,-0.17939029633998871
12250,0,8.7895513764746894e-27,0.17511311173439026,-0.17511311173439026
12260,0,1.0323361984184684e-27,0.17083592712879181,-0.17083592712879181
12270,0,3.2899174422050083e-27,0.16655874252319336,-0.16655874252319336
12280,0,8.2056748989545887e-27,0.16228155791759491,-0.16228155791759491
12290,0,-7.6538625357438111e-26,0.15800438821315765,-0.15800438821315765
12300,0,-7.6989003304561088e-27,0.1537272185087204,-0.1537272185087204
12310,0,6.8104094321714925e-28,0.14942054450511932,-0.14942054450511932
12311,0,4.2477140850963659e-28,0.14906695485115051,-0.14906695485115051
12311,0,4.2477140850963659e-28,0.14906695485115051,-0.14906695485115051
12320,0,4.7551379598107372e-30,0.14735737442970276,-0.14735737442970276
12330,0,4.5907044724723566e-22,0.14627748727798462,-0.14627748727798462
12340,0,6.6665032134868299e-23,0.145144984126091,-0.145144984126091
12350,0,2.3162238076259891e-24,0.14400888979434967,-0.14400888979434967
12360,0,3.2359225793459707e-23,0.14287291467189789,-0.14287291467189789
12370,0,2.3536267797000476e-23,0.1417369544506073,-0.1417369544506073
12380,0,1.4737523097166099e-23,0.14060099422931671,-0.14060099422931671
12390,0,3.5095923113190716e-23,0.13946501910686493,-0.13946501910686493
12400,0,3.2072452766306523e-23,0.13832905888557434,-0.13832905888557434
12410,0,1.0576093284368914e-23,0.13719309866428375,-0.13719309866428375
12420,0,-2.8636212528487246e-23,0.13605713844299316,-0.13605713844299316
12430,0,-8.4806737740387303e-23,0.13492117822170258,-0.13492117822170258
12440,0,-1.5305055191475424e-22,0.13378521800041199,-0.13378521800041199
12450,0,-1.1747218040459208e-22,0.1326492577791214,-0.1326492577791214
12460,0,-8.135466348647843e-23,0.13151329755783081,-0.13151329755783081
12470,0,-4.5891803300945971e-23,0.13037733733654022,-0.13037733733654022
12480,0,-1.2278609734573281e-23,0.12924137711524963,-0.12924137711524963
12490,0,1.8288668814439869e-23,0.12810541689395905,-0.12810541689395905
12500,0,4.4612558058046991e-23,0.12696945667266846,-0.12696945667266846
12510,0,6.5494349929745834e-23,0.12583349645137787,-0.12583349645137787
12520,0,7.9734109684326526e-23,0.12469752877950668,-0.12469752877950668
12530,0,8.6130673531288865e-23,0.12356156855821609,-0.12356156855821609
12540,0,8.3481640746233256e-23,0.12242560833692551,-0.12242560833692551
12550,0,7.0583392603522449e-23,0.12128964811563492,-0.12128964811563492
12560,0,-4.6602474679824192e-24,0.12015368789434433,-0.12015368789434433
12570,0,-1.3992823572052446e-22,0.11901773512363434,-0.11901773512363434
12580,0,-2.3883487133244039e-22,0.11788177490234375,-0.11788177490234375
12590,0,-3.0541622110248284e-22,0.11674581468105316,-0.11674581468105316
12600,0,-3.4371250242105727e-22,0.11560985445976257,-0.11560985445976257
12610,0,-3.5776813572947214e-22,0.11447389423847198,-0.11447389423847198
12620,0,-3.5163173189816445e-22,0.1133379340171814,-0.1133379340171814
12630,0,-3.293560417396018e-22,0.11220198124647141,-0.11220198124647141
12640,0,-2.9499798125183137e-22,0.11106602102518082,-0.11106602102518082
12650,0,-2.5261865686202885e-22,0.10993006080389023,-0.10993006080389023
12660,0,-2.0628334018294953e-22,0.10879410058259964,-0.10879410058259964
12670,0,-1.6006146801292822e-22,0.10765814036130905,-0.10765814036130905
12680,0,-1.1802666757942831e-22,0.10652218014001846,-0.10652218014001846
12690,0,-8.4256718673718247e-23,0.10538622736930847,-0.10538622736930847
12700,0,-6.283359151619502e-23,0.10425026714801788,-0.10425026714801788
12710,0,-5.7843408891060702e-23,0.10311430692672729,-0.10311430692672729
12720,0,-7.3376471389871414e-23,0.10197834670543671,-0.10197834670543671
12730,0,-1.1352725741153733e-22,0.10084238648414612,-0.10084238648414612
12740,0,-1.8239442316232267e-22,0.099706433713436127,-0.099706433713436127
12750,0,-2.8408075216874778e-22,0.098570473492145538,-0.098570473492145538
12760,0,-4.2269328149533394e-22,0.09743451327085495,-0.09743451327085495
12770,0,-6.0234313766153512e-22,0.096298560500144958,-0.096298560500144958
12780,0,-8.2714567548125725e-22,0.09516260027885437,-0.09516260027885437
12790,0,-1.075774034070963e-21,0.094026640057563782,-0.094026640057563782
12800,0,-9.7949291687823989e-22,0.09289068728685379,-0.09289068728685379
12810,0,-8.8970373366047667e-22,0.091754734516143799,-0.091754734516143799
12820,0,-8.0619479201603553e-22,0.090618781745433807,-0.090618781745433807
12830,0,-7.2875394515939717e-22,0.089482821524143219,-0.089482821524143219
12840,0,-6.571689958179444e-22,0.088346868753433228,-0.088346868753433228
12850,0,-5.912274437964724e-22,0.087210915982723236,-0.087210915982723236
12860,0,-5.3071658695138461e-22,0.086074955761432648,-0.086074955761432648
12870,0,-4.7542352119069275e-22,0.084939002990722656,-0.084939002990722656
12880,0,-4.2513514047401678e-22,0.083803050220012665,-0.083803050220012665
12890,0,-3.7963801059484013e-22,0.082667089998722076,-0.082667089998722076
12900,0,-3.3871862161599928e-22,0.081531137228012085,-0.081531137228012085
12910,0,-3.0216311019064519e-22,0.080395184457302094,-0.080395184457302094
12920,0,-2.6975751199773298e-22,0.079259224236011505,-0.079259224236011505
12930,0,-2.4128753455008114e-22,0.078123271465301514,-0.078123271465301514
12940,0,-2.1653875914276338e-22,0.076987318694591522,-0.076987318694591522
12950,0,-1.952964515264913e-22,0.075851358473300934,-0.075851358473300934
12960,0,-1.7734572599068268e-22,0.074715405702590942,-0.074715405702590942
12970,0,-1.6247145701104014e-22,0.073579445481300354,-0.073579445481300354
12980,0,-1.5045829187132558e-22,0.072443492710590363,-0.072443492710590363
12990,0,-1.4109063804158572e-22,0.071307539939880371,-0.071307539939880371
13000,0,-1.3415272628702452e-22,0.070171579718589783,-0.070171579718589783
13010,0,-1.2942854755913073e-22,0.069035626947879791,-0.069035626947879791
13020,0,-1.2670184037390344e-22,0.0678996741771698,-0.0678996741771698
13030,0,-1.2575615392072449e-22,0.066763721406459808,-0.066763721406459808
13040,0,-1.263748228188095e-22,0.06562776118516922,-0.06562776118516922
13050,0,-1.283409418736589e-22,0.064491808414459229,-0.064491808414459229
13060,0,-1.314373913206069e-22,0.063355855643749237,-0.063355855643749237
13070,0,-1.35446824203047e-22,0.062219899147748947,-0.062219899147748947
13080,0,-1.401516789942065e-22,0.061083942651748657,-0.061083942651748657
13090,0,-1.4533417959714646e-22,0.059947989881038666,-0.059947989881038666
13100,0,-1.5077631010121276e-22,0.058812037110328674,-0.058812037110328674
13110,0,-1.5625984002558505e-22,0.057676080614328384,-0.057676080614328384
13120,0,-1.6156633694105127e-22,0.056540127843618393,-0.056540127843618393
13130,0,-1.6647711598290967e-22,0.055404175072908401,-0.055404175072908401
13140,0,-1.7077329033806675e-22,0.054268218576908112,-0.054268218576908112
13150,0,-1.7423575862326281e-22,0.05313226580619812,-0.05313226580619812
13160,0,-1.7664517964152297e-22,0.051996313035488129,-0.051996313035488129
13170,0,-1.7778199762570611e-22,0.050860360264778137,-0.050860360264778137
13180,0,-1.7742642961673041e-22,0.049724407494068146,-0.049724407494068146
13190,0,-1.7535849070712232e-22,0.048588450998067856,-0.048588450998067856
13200,0,-1.7135796879746759e-22,0.047452498227357864,-0.047452498227357864
13210,0,-1.6520441197463678e-22,0.046316545456647873,-0.046316545456647873
13220,0,-1.566771663771087e-22,0.045180592685937881,-0.045180592685937881
13230,0,-1.4555533832964698e-22,0.04404463991522789,-0.04404463991522789
13240,0,-1.3161783220862353e-22,0.042908687144517899,-0.042908687144517899
13250,0,-1.1464333782024402e-22,0.041772734373807907,-0.041772734373807907
13260,0,-9.9476868450420371e-23,0.040643937885761261,-0.040643937885761261
13270,0,-9.0325179492981061e-23,0.039517596364021301,-0.039517596364021301
13280,0,-8.1685701076745376e-23,0.038382753729820251,-0.038382753729820251
13290,0,-7.354471333284971e-23,0.037240698933601379,-0.037240698933601379
13300,0,-6.5888490081543218e-23,0.036092735826969147,-0.036092735826969147
13310,0,-5.8703311453962297e-23,0.034940164536237717,-0.034940164536237717
13320,0,-5.1975460736686964e-23,0.033784292638301849,-0.033784292638301849
13330,0,-4.5691199128191889e-23,0.032626423984766006,-0.032626423984766006
13340,0,-3.9836794137838985e-23,0.031467873603105545,-0.031467873603105545
13350,0,-3.4398506964102923e-23,0.030309956520795822,-0.030309956520795822
13360,0,-2.9362586183683891e-23,0.029153989627957344,-0.029153989627957344
13370,0,-2.4715274062394833e-23,0.028001297265291214,-0.028001297265291214
13380,0,-2.0442800244274212e-23,0.026853200048208237,-0.026853200048208237
13390,0,-1.6531383329307817e-23,0.025711029767990112,-0.025711029767990112
13400,0,-1.2967231662289669e-23,0.024576116353273392,-0.024576116353273392
13410,0,-9.7365393885174948e-24,0.023449791595339775,-0.023449791595339775
13420,0,-6.8254848760709171e-24,0.022333396598696709,-0.022333396598696709
13430,0,-4.2202346601159802e-24,0.02122827060520649,-0.02122827060520649
13440,0,-1.9069394986006241e-24,0.020135754719376564,-0.020135754719376564
13450,0,1.2826665079930209e-25,0.019057197496294975,-0.019057197496294975
13460,0,1.8992648680689552e-24,0.017993947491049767,-0.017993947491049767
13470,0,3.4199530211396312e-24,0.016947353258728981,-0.016947353258728981
13480,0,4.7042461849711212e-24,0.015918772667646408,-0.015918772667646408
13490,0,5.7660750515039492e-24,0.014909560792148113,-0.014909560792148113
13500,0,6.619388653694686e-24,0.013921076431870461,-0.013921076431870461
13510,0,7.2781529850093642e-24,0.012954679317772388,-0.012954679317772388
13520,0,7.7563494217016684e-24,0.012011733837425709,-0.012011733837425709
13530,0,8.0679786671174613e-24,0.011093603447079659,-0.011093603447079659
13540,0,8.2270556240988992e-24,0.010201655328273773,-0.010201655328273773
13550,0,8.2476125504280535e-24,0.0093372557312250137,-0.0093372557312250137
13560,0,8.1436974811051001e-24,0.0085017764940857887,-0.0085017764940857887
13570,0,7.9293742283483191e-24,0.0076965847983956337,-0.0076965847983956337
13580,0,7.6187215927331898e-24,0.0069230534136295319,-0.0069230534136295319
13590,0,7.2258317854705806e-24,0.0061825532466173172,-0.0061825532466173172
13600,0,6.764809639545843e-24,0.0054764566011726856,-0.0054764566011726856
13607.1962890625,0,6.3988298499125854e-24,0.0049904137849807739,-0.0049904137849807739
13607.1962890625,0,6.3988298499125854e-24,0.0049904137849807739,-0.0049904137849807739
13610,0,-3.1693760404299538e-21,0.0028454095590859652,-0.0028454095590859652
13611.7587890625,0,-2.954235975848358e-21,0.0020000000949949026,-0.0020000000949949026
13611.7587890625,0,-2.954235975848358e-21,0.0020000000949949026,-0.0020000000949949026
13616,0,2.0650660927614369e-20,0.00084886589320376515,-0.00084886589320376515
13616,0,2.0650660927614369e-20,0.00084886589320376515,-0.00084886589320376515
13620,0,1.561527649688024e-20,0.00037084289942868054,-0.00037084289942868054
13630,0,-8.3217948148336156e-21,2.3697404685663059e-05,-2.3697404685663059e-05
13640,0,1.1574628710023353e-18,8.6184452811721712e-05,-8.6184452811721712e-05
13650,0,4.4626316499053416e-20,9.2367844217733364e-07,-9.2367844217733364e-07
13660,0,1.5393469308093853e-20,2.094349227377279e-08,-2.094349227377279e-08
13660.296875,0,1.3880497806597545e-20,-3.7908219227717977e-19,3.6521342363317428e-19
13660.296875,0,1.3880497806597545e-20,-3.7908219227717977e-19,3.6521342363317428e-19
13670,0,1.2284125607794767e-22,-5.4898898042939007e-20,5.4775822615079066e-20
13680,0,4.2693388848832725e-24,-7.9214628243713917e-21,7.9171952509572143e-21
13690,0,-6.6168878660175222e-25,-6.2390637913760008e-22,6.3091535148250359e-22
13700,0,3.6066619513901178e-25,-2.9965902586375852e-22,2.9929930529097773e-22
13710,0,2.2910141550259379e-26,-4.1092594434634797e-23,4.1069648048623729e-23
13720,0,-6.4615165338345534e-26,3.808267040721506e-23,-3.8018182605935053e-23
13730,0,2.1142649388305126e-26,-4.1134142160790978e-24,4.0923338805393293e-24
13740,0,4.4900030632259783e-26,-1.9707312090178644e-23,1.9662523723423816e-23
13750,0,2.1395242033859312e-26,-8.530739462477306e-24,8.9404091300548714e-24
13760,0,5.639319707206143e-27,-1.3653841205836839e-24,1.3597290725769939e-24
13770,0,-3.2670462537434321e-27,2.3752960787916541e-24,-2.3720177700847819e-24
13780,0,-6.2231688365210334e-27,3.2778444622294972e-24,-3.2716154193066458e-24
13790,0,-4.1283610286582806e-27,1.9288045535258612e-24,-1.5711336385920703e-24
13800,0,2.1180657230571619e-27,-1.0852802221308515e-24,1.0831673568038301e-24
13810,0,6.2308224821200283e-27,-2.836978698509288e-24,2.8307470917884946e-24
13820,0,4.8186104688667772e-27,-2.0975969242007748e-24,2.0956369992817532e-24
13830,0,3.5915827827421809e-27,-1.4752863483544253e-24,1.4717044268066562e-24
13840,0,2.5418694962144897e-27,-9.631292524771302e-25,9.6058902175470539e-25
13850,0,1.6616012595309376e-27,-5.5420796737958665e-25,5.5254776030074246e-25
13860,0,9.4290795256678037e-28,-2.4160492248010505e-25,2.406625295212054e-25
13870,0,3.7791993667976023e-28,-1.8402417774503501e-26,1.0813615309322628e-25
13880,0,-4.1232532096674605e-29,1.2231720976354495e-25,-1.2227585619577907e-25
13890,0,-3.2241925791438662e-28,1.8747159850846398e-25,-1.8714865857538913e-25
13900,0,-4.7351000279552078e-28,1.8397841148658054e-25,-1.8350545239604561e-25
13910,0,-5.023744926510356e-28,1.1875530556124578e-25,-1.1825241906011903e-25
13920,0,-4.1688260686443203e-28,-1.2800893672083979e-27,1.6972579265213229e-27
13930,0,-2.2490403222621658e-28,-1.692100971761314e-25,1.6943479927460295e-25
