Time,T_Charge_Inlet.T,T_charge_outlet.T,T_discharge_Inlet.T,T_discharge_outlet.T,thermocline_Insulation.port_a.m_flow,thermocline_Insulation.port_b.m_flow,pipe2.port_a.p,pipe2.port_b.p,chromoloxHeater_Power.y,sensor_T.T,Chromolox_exit_temperature.T
14500,591.8868408203125,548.0072021484375,523.07525634765625,591.8868408203125,1.1479969320710244e-24,-1.1479969320710244e-24,18081.455078125,17349.767578125,200000,498.146484375,598.14471435546875
14510,591.90484619140625,548.01922607421875,523.0810546875,591.90484619140625,-5.5971017358589006e-25,5.5971017358589006e-25,18081.474609375,17349.787109375,200000,498.14642333984375,598.144775390625
14520,591.92120361328125,548.0301513671875,523.0863037109375,591.92120361328125,-6.9961983202652701e-25,6.9961983202652701e-25,18081.4921875,17349.8046875,200000,498.14633178710938,598.1448974609375
14530,591.93597412109375,548.03997802734375,523.09100341796875,591.93597412109375,1.4521953049748616e-25,-1.4521953049748616e-25,18081.5078125,17349.8203125,200000,498.14627075195313,598.14495849609375
14540,591.94921875,548.048828125,523.09527587890625,591.94921875,1.5643506180985275e-24,-1.5643506180985275e-24,18081.521484375,17349.833984375,200000,498.14620971679688,598.14501953125
14550,591.96124267578125,548.05682373046875,523.09906005859375,591.96124267578125,2.1324416992452921e-24,-2.1324416992452921e-24,18081.53515625,17349.84765625,200000,498.14617919921875,598.14508056640625
14560,591.97216796875,548.06414794921875,523.1025390625,591.97216796875,1.8101218108419441e-24,-1.8101218108419441e-24,18081.546875,17349.859375,200000,498.1461181640625,598.1451416015625
14570,591.982177734375,548.07086181640625,523.10565185546875,591.982177734375,8.6743805809110581e-25,-8.6743805809110581e-25,18081.55859375,17349.87109375,200000,498.14605712890625,598.1451416015625
14580,591.9912109375,548.076904296875,523.1085205078125,591.9912109375,-4.2556230589318079e-25,4.2556230589318079e-25,18081.568359375,17349.880859375,200000,498.14602661132813,598.14520263671875
14590,591.9993896484375,548.08233642578125,523.111083984375,591.9993896484375,-1.7988322252120999e-24,1.7988322252120999e-24,18081.578125,17349.890625,200000,498.14599609375,598.145263671875
14600,592.00677490234375,548.0872802734375,523.11334228515625,592.00677490234375,-2.982324742574449e-24,2.982324742574449e-24,18081.5859375,17349.8984375,200000,498.14596557617188,598.145263671875
14610,592.01336669921875,548.0916748046875,523.1153564453125,592.01336669921875,-3.7059924076509596e-24,3.7059924076509596e-24,18081.59375,17349.90625,200000,498.14593505859375,598.14532470703125
14620,592.019287109375,548.09564208984375,523.11712646484375,592.019287109375,-3.699788411061849e-24,3.699788411061849e-24,18081.599609375,17349.912109375,200000,498.14590454101563,598.14532470703125
14630,592.02447509765625,548.09912109375,523.11871337890625,592.02447509765625,-2.6936655489968816e-24,2.6936655489968816e-24,18081.60546875,17349.91796875,200000,498.1458740234375,598.1453857421875
14640,592.02899169921875,548.1021728515625,523.12005615234375,592.02899169921875,-1.6044388529724357e-24,1.6044388529724357e-24,18081.611328125,17349.923828125,200000,498.1458740234375,598.1453857421875
14650,592.0330810546875,548.1048583984375,523.1212158203125,592.0330810546875,-1.2845034938703445e-24,1.2845034938703445e-24,18081.6171875,17349.927734375,200000,498.14584350585938,598.1453857421875
14660,592.03680419921875,548.10736083984375,523.12225341796875,592.03680419921875,-1.0051242627665708e-24,1.0051242627665708e-24,18081.62109375,17349.931640625,200000,498.14581298828125,598.14544677734375
14670,592.04022216796875,548.10968017578125,523.12322998046875,592.04022216796875,-7.6373741102295275e-25,7.6373741102295275e-25,18081.625,17349.9375,200000,498.14581298828125,598.14544677734375
14680,592.0433349609375,548.11175537109375,523.1241455078125,592.0433349609375,-5.5777933791274848e-25,5.5777933791274848e-25,18081.62890625,17349.94140625,200000,498.14578247070313,598.14544677734375
14690,592.04620361328125,548.11370849609375,523.12493896484375,592.04620361328125,-3.2596940546993327e-25,3.2596940546993327e-25,18081.6328125,17349.943359375,200000,498.14578247070313,598.1455078125
14700,592.048828125,548.11541748046875,523.1256103515625,592.048828125,-2.4189477955896719e-25,2.4189477955896719e-25,18081.634765625,17349.947265625,200000,498.145751953125,598.1455078125
14710,592.05120849609375,548.11700439453125,523.126220703125,592.05120849609375,-9.3184175940304553e-26,9.3184175940304553e-26,18081.638671875,17349.951171875,200000,498.145751953125,598.1455078125
14720,592.05328369140625,548.11846923828125,523.12677001953125,592.05328369140625,-3.696135664595933e-26,3.696135664595933e-26,18081.640625,17349.953125,200000,498.145751953125,598.1455078125
14730,592.05517578125,548.11968994140625,523.127197265625,592.05517578125,3.0307832600389146e-26,-3.0307832600389146e-26,18081.64453125,17349.955078125,200000,498.14572143554688,598.1455078125
14740,592.05682373046875,548.120849609375,523.1275634765625,592.05682373046875,7.75302173523251e-26,-7.75302173523251e-26,18081.646484375,17349.95703125,200000,498.14572143554688,598.14556884765625
14750,592.05828857421875,548.121826171875,523.12786865234375,592.05828857421875,4.9072784346136189e-26,-4.9072784346136189e-26,18081.6484375,17349.9609375,200000,498.14572143554688,598.14556884765625
14760,592.05950927734375,548.12261962890625,523.12811279296875,592.05950927734375,1.2208920431003279e-25,-1.2208920431003279e-25,18081.650390625,17349.9609375,200000,498.14569091796875,598.14556884765625
14770,592.060546875,548.12335205078125,523.1282958984375,592.060546875,1.2455312506582911e-25,-1.2455312506582911e-25,18081.65234375,17349.962890625,200000,498.14569091796875,598.14556884765625
14780,592.06146240234375,548.12396240234375,523.12841796875,592.06146240234375,1.1722487842726208e-25,-1.1722487842726208e-25,18081.654296875,17349.96484375,200000,498.14569091796875,598.14556884765625
14790,592.0621337890625,548.12445068359375,523.12847900390625,592.0621337890625,1.0266810826190444e-25,-1.0266810826190444e-25,18081.654296875,17349.966796875,200000,498.14569091796875,598.14556884765625
14800,592.06268310546875,548.12481689453125,523.1285400390625,592.06268310546875,8.3446483089232206e-26,-8.3446483089232206e-26,18081.65625,17349.966796875,200000,498.14569091796875,598.14556884765625
14810,592.06304931640625,548.1251220703125,523.12847900390625,592.06304931640625,6.2123652939793943e-26,-6.2123652939793943e-26,18081.65625,17349.96875,200000,498.14569091796875,598.14556884765625
14820,592.0633544921875,548.12530517578125,523.12841796875,592.0633544921875,4.1263286333065677e-26,-4.1263286333065677e-26,18081.658203125,17349.96875,200000,498.14566040039063,598.14556884765625
14830,592.0634765625,548.1253662109375,523.1282958984375,592.0634765625,9.7041662626004547e-27,-9.7041662626004547e-27,18081.658203125,17349.970703125,200000,498.14566040039063,598.14556884765625
14840,592.06353759765625,548.12542724609375,523.12811279296875,592.06353759765625,1.6328417713759907e-26,-1.6328417713759907e-26,18081.658203125,17349.970703125,200000,498.14566040039063,598.1456298828125
14850,592.06353759765625,548.12542724609375,523.12799072265625,592.06353759765625,1.5101323005273246e-26,-1.5101323005273246e-26,18081.66015625,17349.970703125,200000,498.14566040039063,598.1456298828125
14860,592.06353759765625,548.12548828125,523.1278076171875,592.06353759765625,1.3923609140560674e-26,-1.3923609140560674e-26,18081.66015625,17349.97265625,200000,498.14566040039063,598.1456298828125
14870,592.06353759765625,548.12548828125,523.12762451171875,592.06353759765625,1.279476151114105e-26,-1.279476151114105e-26,18081.66015625,17349.97265625,200000,498.14566040039063,598.1456298828125
14880,592.0634765625,548.12542724609375,523.12744140625,592.0634765625,1.1714267819649168e-26,-1.1714267819649168e-26,18081.662109375,17349.97265625,200000,498.14566040039063,598.1456298828125
14890,592.06341552734375,548.12542724609375,523.12725830078125,592.06341552734375,1.0681614227975865e-26,-1.0681614227975865e-26,18081.662109375,17349.97265625,200000,498.14566040039063,598.1456298828125
14900,592.06329345703125,548.1253662109375,523.12701416015625,592.06329345703125,8.3155461207939695e-27,-8.3155461207939695e-27,18081.662109375,17349.974609375,200000,498.14566040039063,598.1456298828125
14910,592.06317138671875,548.12530517578125,523.1268310546875,592.06317138671875,8.7577766138802111e-27,-8.7577766138802111e-27,18081.662109375,17349.974609375,200000,498.14566040039063,598.1456298828125
14920,592.06304931640625,548.125244140625,523.12664794921875,592.06304931640625,7.8655656856115137e-27,-7.8655656856115137e-27,18081.662109375,17349.974609375,200000,498.14566040039063,598.1456298828125
14930,592.0628662109375,548.1251220703125,523.12640380859375,592.0628662109375,5.6404213391343325e-27,-5.6404213391343325e-27,18081.6640625,17349.974609375,200000,498.14566040039063,598.1456298828125
14940,592.06268310546875,548.125,523.12615966796875,592.06268310546875,6.217993477574476e-27,-6.217993477574476e-27,18081.6640625,17349.974609375,200000,498.14566040039063,598.1456298828125
14950,592.0625,548.1248779296875,523.12591552734375,592.0625,5.4616060623317663e-27,-5.4616060623317663e-27,18081.6640625,17349.9765625,200000,498.14566040039063,598.1456298828125
14960,592.062255859375,548.124755859375,523.12567138671875,592.062255859375,4.7494665023753644e-27,-4.7494665023753644e-27,18081.6640625,17349.9765625,200000,498.1456298828125,598.1456298828125
14970,592.06201171875,548.12457275390625,523.12542724609375,592.06201171875,4.0810617299680856e-27,-4.0810617299680856e-27,18081.6640625,17349.9765625,200000,498.1456298828125,598.1456298828125
14980,592.061767578125,548.12445068359375,523.12518310546875,592.061767578125,3.4558782921867563e-27,-3.4558782921867563e-27,18081.666015625,17349.9765625,200000,498.1456298828125,598.1456298828125
14990,592.06146240234375,548.124267578125,523.12493896484375,592.06146240234375,2.8734035064801806e-27,-2.8734035064801806e-27,18081.666015625,17349.9765625,200000,498.1456298828125,598.1456298828125
15000,592.0611572265625,548.12408447265625,523.1246337890625,592.0611572265625,1.2504193571536432e-27,-1.2504193571536432e-27,18081.666015625,17349.9765625,200000,498.1456298828125,598.1456298828125
15010,592.06085205078125,548.12384033203125,523.1243896484375,592.06085205078125,8.6535248704325634e-28,-8.6535248704325634e-28,18081.666015625,17349.9765625,200000,498.1456298828125,598.1456298828125
15020,592.06048583984375,548.1236572265625,523.12408447265625,592.06048583984375,1.3770970140597247e-27,-1.3770970140597247e-27,18081.666015625,17349.9765625,200000,498.1456298828125,598.1456298828125
15030,592.06011962890625,548.1234130859375,523.123779296875,592.06011962890625,9.6032346297839361e-28,-9.6032346297839361e-28,18081.666015625,17349.978515625,200000,498.1456298828125,598.1456298828125
15040,592.05975341796875,548.1231689453125,523.12353515625,592.05975341796875,5.8369231046916872e-28,-5.8369231046916872e-28,18081.666015625,17349.978515625,200000,498.1456298828125,598.1456298828125
15050,592.05938720703125,548.1229248046875,523.12322998046875,592.05938720703125,2.4669022397949791e-28,-2.4669022397949791e-28,18081.666015625,17349.978515625,200000,498.1456298828125,598.1456298828125
15060,592.0589599609375,548.1226806640625,523.1229248046875,592.0589599609375,-5.1195978579894011e-29,5.1195978579894011e-29,18081.666015625,17349.978515625,200000,498.1456298828125,598.1456298828125
15070,592.05853271484375,548.1224365234375,523.12261962890625,592.05853271484375,-3.1047952744653086e-28,3.1047952744653086e-28,18081.666015625,17349.978515625,200000,498.1456298828125,598.1456298828125
15080,592.05810546875,548.12213134765625,523.122314453125,592.05810546875,-5.3167361674675001e-28,5.3167361674675001e-28,18081.666015625,17349.978515625,200000,498.1456298828125,598.1456298828125
15090,592.0576171875,548.121826171875,523.1219482421875,592.0576171875,-7.1529144060688881e-28,7.1529144060688881e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15100,592.05718994140625,548.12152099609375,523.12164306640625,592.05718994140625,-8.6184623528300215e-28,8.6184623528300215e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15110,592.05670166015625,548.1212158203125,523.121337890625,592.05670166015625,-9.7185121295702063e-28,9.7185121295702063e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15120,592.05621337890625,548.12091064453125,523.1209716796875,592.05621337890625,-7.4838835410818902e-28,7.4838835410818902e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15130,592.05572509765625,548.12060546875,523.12066650390625,592.05572509765625,-1.0842645660264954e-27,1.0842645660264954e-27,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15140,592.05517578125,548.12030029296875,523.12030029296875,592.05517578125,-1.0876993657858128e-27,1.0876993657858128e-27,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15150,592.0546875,548.11993408203125,523.1199951171875,592.0546875,-1.0566371972707577e-27,1.0566371972707577e-27,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15160,592.05413818359375,548.11956787109375,523.11962890625,592.05413818359375,-9.9159122451501205e-28,9.9159122451501205e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15170,592.0535888671875,548.1192626953125,523.1192626953125,592.0535888671875,-8.9307480414525231e-28,8.9307480414525231e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15180,592.05303955078125,548.118896484375,523.11895751953125,592.05303955078125,-7.6160100389866321e-28,7.6160100389866321e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15190,592.052490234375,548.1185302734375,523.11859130859375,592.052490234375,-4.2712946898529571e-28,4.2712946898529571e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15200,592.0518798828125,548.1181640625,523.11822509765625,592.0518798828125,-4.0183425694746514e-28,4.0183425694746514e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15210,592.05133056640625,548.1177978515625,523.11785888671875,592.05133056640625,1.2696548713627023e-28,-1.2696548713627023e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15220,592.05072021484375,548.117431640625,523.11749267578125,592.05072021484375,8.360323462370238e-29,-8.360323462370238e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15230,592.05010986328125,548.11700439453125,523.11712646484375,592.05010986328125,3.7216549874717421e-28,-3.7216549874717421e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15240,592.049560546875,548.11663818359375,523.11676025390625,592.049560546875,4.9026463034671754e-28,-4.9026463034671754e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15250,592.049072265625,548.1163330078125,523.116455078125,592.049072265625,4.725258525939389e-28,-4.725258525939389e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15260,592.04852294921875,548.115966796875,523.1160888671875,592.04852294921875,4.5512001998029621e-28,-4.5512001998029621e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15270,592.04803466796875,548.11566162109375,523.11572265625,592.04803466796875,4.2348267248734987e-28,-4.2348267248734987e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15280,592.0474853515625,548.11529541015625,523.11541748046875,592.0474853515625,4.2130179756657437e-28,-4.2130179756657437e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15290,592.04693603515625,548.114990234375,523.11505126953125,592.04693603515625,4.0488661516807586e-28,-4.0488661516807586e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15300,592.04644775390625,548.1146240234375,523.11474609375,592.04644775390625,3.887988890083718e-28,-3.887988890083718e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15310,592.0458984375,548.11431884765625,523.1143798828125,592.0458984375,3.730372950106254e-28,-3.730372950106254e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15320,592.04534912109375,548.11395263671875,523.114013671875,592.04534912109375,3.5760041280150269e-28,-3.5760041280150269e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15330,592.04486083984375,548.1136474609375,523.11370849609375,592.04486083984375,3.4248691830416691e-28,-3.4248691830416691e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15340,592.0443115234375,548.11328125,523.11334228515625,592.0443115234375,3.2769539114528406e-28,-3.2769539114528406e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15350,592.04376220703125,548.11297607421875,523.113037109375,592.04376220703125,3.1322448317389308e-28,-3.1322448317389308e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15360,592.04327392578125,548.11260986328125,523.1126708984375,592.04327392578125,2.9907282216490858e-28,-2.9907282216490858e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15370,592.042724609375,548.11224365234375,523.1123046875,592.042724609375,2.852390358932452e-28,-2.852390358932452e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15380,592.04217529296875,548.1119384765625,523.11199951171875,592.04217529296875,2.7172175213381756e-28,-2.7172175213381756e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15390,592.04168701171875,548.111572265625,523.11163330078125,592.04168701171875,2.5851959866154028e-28,-2.5851959866154028e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15400,592.0411376953125,548.11126708984375,523.111328125,592.0411376953125,2.4563120325132798e-28,-2.4563120325132798e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15410,592.04058837890625,548.11090087890625,523.1109619140625,592.04058837890625,2.330552177522196e-28,-2.330552177522196e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15420,592.04010009765625,548.110595703125,523.110595703125,592.04010009765625,2.2079022179088114e-28,-2.2079022179088114e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15430,592.03955078125,548.1102294921875,523.11029052734375,592.03955078125,2.0883489129047585e-28,-2.0883489129047585e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15440,592.03900146484375,548.10992431640625,523.10992431640625,592.03900146484375,1.971878419888562e-28,-1.971878419888562e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15450,592.03851318359375,548.10955810546875,523.10955810546875,592.03851318359375,1.8584768962387464e-28,-1.8584768962387464e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15460,592.0379638671875,548.10919189453125,523.1092529296875,592.0379638671875,1.3612112938770626e-28,-1.3612112938770626e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15470,592.03741455078125,548.10888671875,523.10888671875,592.03741455078125,1.6408262291467082e-28,-1.6408262291467082e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15480,592.03692626953125,548.1085205078125,523.1085205078125,592.03692626953125,1.5365496412027779e-28,-1.5365496412027779e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15490,592.036376953125,548.10821533203125,523.10821533203125,592.036376953125,1.4352871336218136e-28,-1.4352871336218136e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15500,592.03582763671875,548.10784912109375,523.10784912109375,592.03582763671875,1.3370252248942046e-28,-1.3370252248942046e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15510,592.0352783203125,548.10748291015625,523.1075439453125,592.0352783203125,8.9467324173965864e-29,-8.9467324173965864e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15520,592.0347900390625,548.107177734375,523.107177734375,592.0347900390625,1.149447953883773e-28,-1.149447953883773e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15530,592.03424072265625,548.1068115234375,523.1068115234375,592.03424072265625,1.0601052674698644e-28,-1.0601052674698644e-28,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15540,592.03369140625,548.10650634765625,523.10650634765625,592.03369140625,9.737081705352745e-29,-9.737081705352745e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15550,592.03314208984375,548.10614013671875,523.10614013671875,592.03314208984375,8.9024300101446038e-29,-8.9024300101446038e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15560,592.03265380859375,548.10577392578125,523.10577392578125,592.03265380859375,8.0969609684187902e-29,-8.0969609684187902e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15570,592.0321044921875,548.10546875,523.10546875,592.0321044921875,7.3205361539605513e-29,-7.3205361539605513e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15580,592.03155517578125,548.1051025390625,523.1051025390625,592.03155517578125,6.5730201498206725e-29,-6.5730201498206725e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15590,592.031005859375,548.104736328125,523.10479736328125,592.031005859375,5.8542745297844009e-29,-5.8542745297844009e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15600,592.030517578125,548.10443115234375,523.10443115234375,592.030517578125,5.1641626731963065e-29,-5.1641626731963065e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15610,592.02996826171875,548.10406494140625,523.10406494140625,592.02996826171875,4.5025476584744056e-29,-4.5025476584744056e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15620,592.0294189453125,548.103759765625,523.103759765625,592.0294189453125,2.0126366646530414e-29,-2.0126366646530414e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15630,592.02886962890625,548.1033935546875,523.1033935546875,592.02886962890625,3.2642583618153722e-29,-3.2642583618153722e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15640,592.02838134765625,548.10302734375,523.10302734375,592.02838134765625,2.6873102367142723e-29,-2.6873102367142723e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15650,592.02783203125,548.10272216796875,523.10272216796875,592.02783203125,2.1383102139084923e-29,-2.1383102139084923e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15660,592.02728271484375,548.10235595703125,523.10235595703125,592.02728271484375,1.6171210708894948e-29,-1.6171210708894948e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15670,592.0267333984375,548.10198974609375,523.10198974609375,592.0267333984375,1.1236059613069343e-29,-1.1236059613069343e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15680,592.0262451171875,548.1016845703125,523.1016845703125,592.0262451171875,6.5762751218899639e-30,-6.5762751218899639e-30,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15690,592.02569580078125,548.101318359375,523.101318359375,592.02569580078125,2.1904867029832999e-30,-2.1904867029832999e-30,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15700,592.025146484375,548.10101318359375,523.1009521484375,592.025146484375,-1.9226763641032559e-30,1.9226763641032559e-30,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15710,592.02459716796875,548.10064697265625,523.10064697265625,592.02459716796875,-8.7650260428950655e-30,8.7650260428950655e-30,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15720,592.0240478515625,548.10028076171875,523.10028076171875,592.0240478515625,-9.3366119577338161e-30,9.3366119577338161e-30,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15730,592.0235595703125,548.0999755859375,523.09991455078125,592.0235595703125,-1.2640126489420323e-29,1.2640126489420323e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15740,592.02301025390625,548.099609375,523.099609375,592.02301025390625,-1.4325509288386362e-29,1.4325509288386362e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15750,592.0224609375,548.0992431640625,523.0992431640625,592.0224609375,-1.8447107702934418e-29,1.8447107702934418e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15760,592.02191162109375,548.09893798828125,523.098876953125,592.02191162109375,-2.0953315825667221e-29,2.0953315825667221e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15770,592.0213623046875,548.09857177734375,523.09857177734375,592.0213623046875,-2.3196496084776413e-29,2.3196496084776413e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15780,592.0208740234375,548.09820556640625,523.09820556640625,592.0208740234375,-2.517802220998014e-29,2.517802220998014e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15790,592.02032470703125,548.097900390625,523.097900390625,592.02032470703125,-1.8906219309020954e-29,1.8906219309020954e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15800,592.019775390625,548.0975341796875,523.0975341796875,592.019775390625,-2.8361593435848855e-29,2.8361593435848855e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15810,592.01922607421875,548.09716796875,523.09716796875,592.01922607421875,-2.9566379977419057e-29,2.9566379977419057e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15820,592.0186767578125,548.09686279296875,523.09686279296875,592.0186767578125,-2.3408094095721039e-29,2.3408094095721039e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15830,592.01812744140625,548.09649658203125,523.09649658203125,592.01812744140625,-3.1208810024726954e-29,3.1208810024726954e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15840,592.01763916015625,548.09613037109375,523.09613037109375,592.01763916015625,-3.16491979806354e-29,3.16491979806354e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15850,592.01708984375,548.0958251953125,523.0958251953125,592.01708984375,-3.1837529855072167e-29,3.1837529855072167e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15860,592.01654052734375,548.095458984375,523.095458984375,592.01654052734375,-3.1775174863857092e-29,3.1775174863857092e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15870,592.0159912109375,548.0950927734375,523.0950927734375,592.0159912109375,-3.1463505232075552e-29,3.1463505232075552e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15880,592.01544189453125,548.09478759765625,523.09478759765625,592.01544189453125,-3.0903893184812921e-29,3.0903893184812921e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15890,592.014892578125,548.09442138671875,523.09442138671875,592.014892578125,-1.4861766425807759e-29,1.4861766425807759e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15900,592.014404296875,548.09405517578125,523.09405517578125,592.014404296875,-2.904632171638928e-29,2.904632171638928e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15910,592.01385498046875,548.09375,523.09375,592.01385498046875,-2.7751106745399021e-29,2.7751106745399021e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15920,592.0133056640625,548.0933837890625,523.0933837890625,592.0133056640625,-2.6213432240738099e-29,2.6213432240738099e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15930,592.01275634765625,548.093017578125,523.093017578125,592.01275634765625,-2.4434670427491891e-29,2.4434670427491891e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15940,592.01220703125,548.09271240234375,523.09271240234375,592.01220703125,-2.2416193530745772e-29,2.2416193530745772e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15950,592.01165771484375,548.09234619140625,523.09234619140625,592.01165771484375,-2.0159369261686812e-29,2.0159369261686812e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15960,592.01116943359375,548.09197998046875,523.09197998046875,592.01116943359375,-1.7665572854665923e-29,1.7665572854665923e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15970,592.0106201171875,548.0916748046875,523.0916748046875,592.0106201171875,-1.4936173525502945e-29,1.4936173525502945e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15980,592.01007080078125,548.09130859375,523.09130859375,592.01007080078125,-1.1972542746966867e-29,1.1972542746966867e-29,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
15990,592.009521484375,548.0909423828125,523.0909423828125,592.009521484375,-8.7760512395102979e-30,8.7760512395102979e-30,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
16000,592.00897216796875,548.09063720703125,523.09063720703125,592.00897216796875,-5.348071604376805e-30,5.348071604376805e-30,18081.66796875,17349.978515625,200000,498.1456298828125,598.1456298828125
