Time,thermocline_Insulation.thermocline_fluidprops_heaters_newHC_120C.mediums[1].T,thermocline_Insulation.thermocline_fluidprops_heaters_newHC_120C.mediums[100].T,thermocline_Insulation.thermocline_fluidprops_heaters_newHC_120C.mediums[200].T,thermocline_Insulation.simpleWall[1].material.T,thermocline_Insulation.simpleWall[100].material.T,thermocline_Insulation.simpleWall[200].material.T
2420,666.6563720703125,492.76043701171875,492.76043701171875,665.53350830078125,492.70111083984375,492.70111083984375
2430,666.84130859375,492.75885009765625,492.75885009765625,665.82391357421875,492.69952392578125,492.69952392578125
2440,667.00860595703125,492.75723266601563,492.75723266601563,666.08831787109375,492.69790649414063,492.69790649414063
2450,667.1590576171875,492.755615234375,492.755615234375,666.327880859375,492.69631958007813,492.69631958007813
2460,667.29364013671875,492.75399780273438,492.75399780273438,666.54376220703125,492.6947021484375,492.6947021484375
2470,667.41302490234375,492.75241088867188,492.75241088867188,666.73699951171875,492.693115234375,492.693115234375
2480,667.5181884765625,492.75079345703125,492.75079345703125,666.90887451171875,492.6915283203125,492.6915283203125
2490,667.60992431640625,492.74917602539063,492.74917602539063,667.06036376953125,492.68991088867188,492.68991088867188
2500,667.68902587890625,492.74755859375,492.74755859375,667.19268798828125,492.68832397460938,492.68832397460938
2510,667.75634765625,492.7459716796875,492.7459716796875,667.30694580078125,492.68670654296875,492.68670654296875
2520,667.81280517578125,492.74435424804688,492.74435424804688,667.40435791015625,492.68511962890625,492.68511962890625
2530,667.859130859375,492.74273681640625,492.74273681640625,667.48590087890625,492.68350219726563,492.68350219726563
2540,667.896240234375,492.74114990234375,492.74114990234375,667.55279541015625,492.68191528320313,492.68191528320313
2550,667.9249267578125,492.73953247070313,492.73953247070313,667.60614013671875,492.68032836914063,492.68032836914063
2560,667.94610595703125,492.7379150390625,492.7379150390625,667.6470947265625,492.6787109375,492.6787109375
2570,667.96044921875,492.736328125,492.736328125,667.67681884765625,492.6771240234375,492.6771240234375
2580,667.9722900390625,492.73471069335938,492.73471069335938,667.70147705078125,492.675537109375,492.675537109375
2590,667.99090576171875,492.73309326171875,492.73309326171875,667.73614501953125,492.67391967773438,492.67391967773438
2600,668.00811767578125,492.73150634765625,492.73150634765625,667.768310546875,492.67233276367188,492.67233276367188
2610,668.0240478515625,492.72988891601563,492.72988891601563,667.7979736328125,492.67071533203125,492.67071533203125
2620,668.03857421875,492.728271484375,492.728271484375,667.82537841796875,492.66912841796875,492.66912841796875
2630,668.05194091796875,492.7266845703125,492.7266845703125,667.85052490234375,492.66754150390625,492.66754150390625
2640,668.06402587890625,492.72506713867188,492.72506713867188,667.87347412109375,492.66592407226563,492.66592407226563
2650,668.07501220703125,492.72344970703125,492.72344970703125,667.89434814453125,492.66433715820313,492.66433715820313
2660,668.08489990234375,492.72186279296875,492.72186279296875,667.9132080078125,492.66275024414063,492.66275024414063
2670,668.09368896484375,492.72024536132813,492.72024536132813,667.93017578125,492.6611328125,492.6611328125
2680,668.10150146484375,492.71865844726563,492.71865844726563,667.94525146484375,492.6595458984375,492.6595458984375
2690,668.1083984375,492.717041015625,492.717041015625,667.9586181640625,492.657958984375,492.657958984375
2700,668.11431884765625,492.71542358398438,492.71542358398438,667.97027587890625,492.6563720703125,492.6563720703125
2710,668.11944580078125,492.71383666992188,492.71383666992188,667.98040771484375,492.65475463867188,492.65475463867188
2720,668.123779296875,492.71221923828125,492.71221923828125,667.989013671875,492.65316772460938,492.65316772460938
2730,668.1273193359375,492.71063232421875,492.71063232421875,667.99615478515625,492.65158081054688,492.65158081054688
2740,668.13018798828125,492.70901489257813,492.70901489257813,668.00201416015625,492.64996337890625,492.64996337890625
2750,668.13238525390625,492.70742797851563,492.70742797851563,668.006591796875,492.64837646484375,492.64837646484375
2760,668.13397216796875,492.705810546875,492.705810546875,668.010009765625,492.64678955078125,492.64678955078125
2770,668.135009765625,492.70419311523438,492.70419311523438,668.0123291015625,492.64520263671875,492.64520263671875
2780,668.13555908203125,492.70260620117188,492.70260620117188,668.013671875,492.64358520507813,492.64358520507813
2790,668.13568115234375,492.70098876953125,492.70098876953125,668.01409912109375,492.64199829101563,492.64199829101563
2800,668.1353759765625,492.69940185546875,492.69940185546875,668.013671875,492.64041137695313,492.64041137695313
2810,668.13470458984375,492.69778442382813,492.69778442382813,668.01251220703125,492.63882446289063,492.63882446289063
2820,668.13372802734375,492.69619750976563,492.69619750976563,668.0106201171875,492.63723754882813,492.63723754882813
2830,668.1336669921875,492.694580078125,492.694580078125,668.0103759765625,492.6356201171875,492.6356201171875
2840,668.1346435546875,492.6929931640625,492.6929931640625,668.01202392578125,492.634033203125,492.634033203125
2850,668.135498046875,492.69137573242188,492.69137573242188,668.0135498046875,492.6324462890625,492.6324462890625
2860,668.13629150390625,492.68978881835938,492.68978881835938,668.014892578125,492.630859375,492.630859375
2870,668.136962890625,492.68817138671875,492.68817138671875,668.01611328125,492.6292724609375,492.6292724609375
2880,668.13751220703125,492.68658447265625,492.68658447265625,668.01715087890625,492.62765502929688,492.62765502929688
2890,668.1380615234375,492.68499755859375,492.68499755859375,668.01806640625,492.62606811523438,492.62606811523438
2900,668.13848876953125,492.68338012695313,492.68338012695313,668.01885986328125,492.62448120117188,492.62448120117188
2910,668.13885498046875,492.68179321289063,492.68179321289063,668.01959228515625,492.62289428710938,492.62289428710938
2920,668.13916015625,492.68017578125,492.68017578125,668.0201416015625,492.62130737304688,492.62130737304688
2930,668.13946533203125,492.6785888671875,492.6785888671875,668.02069091796875,492.61972045898438,492.61972045898438
2940,668.1396484375,492.67697143554688,492.67697143554688,668.02105712890625,492.61813354492188,492.61813354492188
2950,668.139892578125,492.67538452148438,492.67538452148438,668.021484375,492.61651611328125,492.61651611328125
2960,668.14013671875,492.67379760742188,492.67379760742188,668.0218505859375,492.61492919921875,492.61492919921875
2970,668.14031982421875,492.67218017578125,492.67218017578125,668.02215576171875,492.61334228515625,492.61334228515625
2980,668.1405029296875,492.67059326171875,492.67059326171875,668.0224609375,492.61175537109375,492.61175537109375
2990,668.14068603515625,492.66897583007813,492.66897583007813,668.022705078125,492.61016845703125,492.61016845703125
3000,668.140869140625,492.66738891601563,492.66738891601563,668.02294921875,492.60858154296875,492.60858154296875
3010,668.1409912109375,492.66580200195313,492.66580200195313,668.02313232421875,492.60699462890625,492.60699462890625
3020,668.14111328125,492.6641845703125,492.6641845703125,668.0233154296875,492.60540771484375,492.60540771484375
3030,668.14129638671875,492.66259765625,492.66259765625,668.02349853515625,492.60382080078125,492.60382080078125
3040,668.14141845703125,492.6610107421875,492.6610107421875,668.023681640625,492.60223388671875,492.60223388671875
3050,668.14154052734375,492.65939331054688,492.65939331054688,668.0238037109375,492.60064697265625,492.60064697265625
3060,668.1416015625,492.65780639648438,492.65780639648438,668.02392578125,492.59906005859375,492.59906005859375
3070,668.1417236328125,492.65621948242188,492.65621948242188,668.02410888671875,492.59747314453125,492.59747314453125
3078,668.141845703125,492.65493774414063,492.65493774414063,668.024169921875,492.59619140625,492.59619140625
3078,668.141845703125,492.65493774414063,492.65493774414063,668.024169921875,492.59619140625,492.59619140625
3080,668.141845703125,492.65460205078125,492.65460205078125,668.02423095703125,492.59588623046875,492.59588623046875
3090,668.1419677734375,492.65301513671875,492.65301513671875,668.02435302734375,492.59429931640625,492.59429931640625
3100,668.14208984375,492.65142822265625,492.65142822265625,668.0244140625,492.59268188476563,492.59268188476563
3110,668.14215087890625,492.64984130859375,492.64984130859375,668.0245361328125,492.59109497070313,492.59109497070313
3120,668.14227294921875,492.64822387695313,492.64822387695313,668.024658203125,492.58950805664063,492.58950805664063
3130,668.142333984375,492.64663696289063,492.64663696289063,668.02471923828125,492.58792114257813,492.58792114257813
3140,668.1424560546875,492.64505004882813,492.64505004882813,668.02484130859375,492.58636474609375,492.58636474609375
3150,668.14251708984375,492.6434326171875,492.6434326171875,668.02490234375,492.58477783203125,492.58477783203125
3160,668.14263916015625,492.641845703125,492.641845703125,668.0250244140625,492.58319091796875,492.58319091796875
3170,668.1427001953125,492.6402587890625,492.6402587890625,668.02508544921875,492.58160400390625,492.58160400390625
3180,668.14276123046875,492.638671875,492.638671875,668.02520751953125,492.58001708984375,492.58001708984375
3190,668.14288330078125,492.63705444335938,492.63705444335938,668.0252685546875,492.57843017578125,492.57843017578125
3200,668.1429443359375,492.63546752929688,492.63546752929688,668.02532958984375,492.57684326171875,492.57684326171875
3210,668.14300537109375,492.63388061523438,492.63388061523438,668.025390625,492.57525634765625,492.57525634765625
3220,668.14306640625,492.63229370117188,492.63229370117188,668.0255126953125,492.57366943359375,492.57366943359375
3230,668.1431884765625,492.63070678710938,492.63070678710938,668.02557373046875,492.57208251953125,492.57208251953125
3240,668.14324951171875,492.62908935546875,492.62908935546875,668.025634765625,492.57049560546875,492.57049560546875
3250,668.143310546875,492.62750244140625,492.62750244140625,668.02569580078125,492.56890869140625,492.56890869140625
3260,668.14337158203125,492.62591552734375,492.62591552734375,668.0257568359375,492.56732177734375,492.56732177734375
3270,668.1434326171875,492.62432861328125,492.62432861328125,668.02581787109375,492.56573486328125,492.56573486328125
3280,668.14349365234375,492.62274169921875,492.62274169921875,668.02587890625,492.56414794921875,492.56414794921875
3290,668.1436767578125,492.62115478515625,492.62115478515625,668.02593994140625,492.56259155273438,492.56259155273438
3300,668.14447021484375,492.61953735351563,492.61953735351563,668.02618408203125,492.56100463867188,492.56100463867188
3310,668.14404296875,492.61795043945313,492.61795043945313,668.0263671875,492.55941772460938,492.55941772460938
3320,668.136474609375,492.61636352539063,492.61636352539063,668.0252685546875,492.55783081054688,492.55783081054688
3330,668.11395263671875,492.61477661132813,492.61477661132813,668.02008056640625,492.55624389648438,492.55624389648438
3340,668.06781005859375,492.61318969726563,492.61318969726563,668.006591796875,492.55465698242188,492.55465698242188
3350,667.98846435546875,492.61160278320313,492.61160278320313,667.9793701171875,492.55307006835938,492.55307006835938
3360,667.87030029296875,492.61001586914063,492.61001586914063,667.93280029296875,492.551513671875,492.551513671875
3370,667.7081298828125,492.6083984375,492.6083984375,667.8609619140625,492.5499267578125,492.5499267578125
3380,667.50030517578125,492.6068115234375,492.6068115234375,667.75921630859375,492.54833984375,492.54833984375
3390,667.24609375,492.605224609375,492.605224609375,667.62353515625,492.5467529296875,492.5467529296875
3400,666.946044921875,492.6036376953125,492.6036376953125,667.45111083984375,492.545166015625,492.545166015625
3404,666.81341552734375,492.60299682617188,492.60299682617188,667.371337890625,492.5445556640625,492.5445556640625
3404,666.81341552734375,492.60299682617188,492.60299682617188,667.371337890625,492.5445556640625,492.5445556640625
3410,666.6014404296875,492.60205078125,492.60205078125,667.2398681640625,492.54360961914063,492.54360961914063
3420,666.21343994140625,492.6004638671875,492.6004638671875,666.98876953125,492.54202270507813,492.54202270507813
3430,665.781494140625,492.598876953125,492.598876953125,666.6968994140625,492.54043579101563,492.54043579101563
3440,665.3052978515625,492.5972900390625,492.5972900390625,666.363037109375,492.53884887695313,492.53884887695313
3450,664.79193115234375,492.595703125,492.595703125,665.98858642578125,492.53726196289063,492.53726196289063
3460,664.25140380859375,492.5941162109375,492.5941162109375,665.5751953125,492.53570556640625,492.53570556640625
3470,663.69744873046875,492.592529296875,492.592529296875,665.12890625,492.53411865234375,492.53411865234375
3480,663.1436767578125,492.5909423828125,492.5909423828125,664.65655517578125,492.53253173828125,492.53253173828125
3490,662.60028076171875,492.58935546875,492.58935546875,664.1663818359375,492.53094482421875,492.53094482421875
3500,662.0748291015625,492.5877685546875,492.5877685546875,663.66680908203125,492.52938842773438,492.52938842773438
3510,661.57110595703125,492.586181640625,492.586181640625,663.16485595703125,492.52780151367188,492.52780151367188
3520,661.09210205078125,492.5845947265625,492.5845947265625,662.667236328125,492.52621459960938,492.52621459960938
3530,660.6385498046875,492.5830078125,492.5830078125,662.1785888671875,492.52462768554688,492.52462768554688
3540,660.21099853515625,492.5814208984375,492.5814208984375,661.703369140625,492.5230712890625,492.5230712890625
3550,659.80902099609375,492.579833984375,492.579833984375,661.2442626953125,492.521484375,492.521484375
3560,659.43206787109375,492.5782470703125,492.5782470703125,660.80352783203125,492.5198974609375,492.5198974609375
3570,659.0791015625,492.57666015625,492.57666015625,660.382568359375,492.51834106445313,492.51834106445313
3580,658.74908447265625,492.5750732421875,492.5750732421875,659.98223876953125,492.51675415039063,492.51675415039063
3590,658.44091796875,492.573486328125,492.573486328125,659.602783203125,492.51516723632813,492.51516723632813
3600,658.1534423828125,492.5718994140625,492.5718994140625,659.2442626953125,492.51361083984375,492.51361083984375
3600,658.1534423828125,492.5718994140625,492.5718994140625,659.2442626953125,492.51361083984375,492.51361083984375
3600,658.1534423828125,492.5718994140625,492.5718994140625,659.2442626953125,492.51361083984375,492.51361083984375
3610,657.8853759765625,492.5703125,492.5703125,658.90643310546875,492.51202392578125,492.51202392578125
3620,657.63555908203125,492.5687255859375,492.5687255859375,658.58868408203125,492.51043701171875,492.51043701171875
3630,657.40289306640625,492.567138671875,492.567138671875,658.29046630859375,492.50888061523438,492.50888061523438
3640,657.18634033203125,492.56558227539063,492.56558227539063,658.01092529296875,492.50729370117188,492.50729370117188
3650,656.98468017578125,492.56399536132813,492.56399536132813,657.74920654296875,492.50570678710938,492.50570678710938
3660,656.79730224609375,492.56240844726563,492.56240844726563,657.50457763671875,492.504150390625,492.504150390625
3670,656.622802734375,492.56082153320313,492.56082153320313,657.27606201171875,492.5025634765625,492.5025634765625
